commit_hash,file_name,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr
8a04f5de118ef1a58b7c32b55875cff8013d08e3,res/values-v11/styles.xml,0,11,11,158.74467592592592,2,2,1.0,0,6,13,2,13,1.5,3.25,3.25,1,67,17.0,1.003149711932596,1.0,-0.17326794356206968
8a04f5de118ef1a58b7c32b55875cff8013d08e3,res/values-v14/styles.xml,0,12,12,158.74467592592592,2,2,1.0,0,6,14,2,14,1.5,3.5,3.5,1,68,18.0,1.002099807955064,1.0,-0.18406440839693802
8a04f5de118ef1a58b7c32b55875cff8013d08e3,src/com/uberspot/a2048/MainActivity.java,132,132,169,119.61957175925926,2,11,1.0,0,6,6,11,6,1.5,1.5,1.5,1,69,10.0,1.0016782645951572,1.0,-0.17675268433708832
5ce8f8a198a97c4863f7f7b50eaf65a885bcdfe9,2048.apk,0,0,0,67.4618287037037,2,12,0.0,1,22,143,12,143,11.0,71.5,71.5,1,70,32.0,1.014823197343079,1.0,
5ce8f8a198a97c4863f7f7b50eaf65a885bcdfe9,AndroidManifest.xml,7,7,29,0.18835648148148149,2,14,0.9830508474576272,1,22,132,14,132,11.0,66.0,66.0,1,71,33.0,1.0147819255374189,1.0,0.0
5ce8f8a198a97c4863f7f7b50eaf65a885bcdfe9,gradlew,0,0,164,0.18134259259259258,3,2,1.0,1,0,0,2,0,0.0,0.0,0.0,1,72,34.0,1.0147424071484294,1.0,
78e04b64077898a175d0a9850b2620a22f52b5f2,README.md,2,2,32,1.221076388888889,2,7,0.5641025641025641,0,0,0,7,0,0.0,0.0,0.0,1,12,10.0,1.8189495834162708,1.0,0.0
5899b9ede5c2bb65f67aa29023d2034883c92ef0,README.md,2,0,32,0.0016898148148148148,2,8,0.5365853658536586,0,0,0,8,0,0.0,0.0,0.0,1,13,11.0,592.7808219178082,1.0,0.0
800b80c48ad6c0bbfbb49f5b467dc4987ac9065c,.classpath,2,2,9,20.657800925925926,3,2,0.8181818181818182,0,0,0,2,0,0.0,0.0,0.0,1,73,35.0,1.0484078631402136,1.0,-0.44716938520678134
800b80c48ad6c0bbfbb49f5b467dc4987ac9065c,2048.apk,0,0,0,20.46537037037037,3,13,0.0,1,0,0,13,0,0.0,0.0,0.0,1,74,36.0,1.0243171907340245,1.0,
800b80c48ad6c0bbfbb49f5b467dc4987ac9065c,res/values-de/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,75,19.0,1.0243171907340245,1.0,-0.5275254343070392
800b80c48ad6c0bbfbb49f5b467dc4987ac9065c,res/values-pl/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,76,20.0,1.0243171907340245,1.0,-0.5275254343070392
fc15f58de4ee5c5a2034f6621994a0345d2369bb,res/values-sr/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,0.0,,,
f7b3ff420031be1865bc2f27a0825b7dc83b13ec,res/values-es/strings.xml,9,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,1,0.0,,,
