Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Public Class,org.iq80.cli.model.CommandMetadata,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,,1.0,0.0,,,,12.0,9.0,13.0,13.0,0.0,0.0,0.0,13.0,,111,14,97,32,35,0,,,,42,57,25,32,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,75.0,75.0,0.0,13,13,13,13,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Anonymous Class,org.iq80.cli.model.CommandMetadata.nameGetter.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Public Class,org.iq80.cli.model.GlobalMetadata,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,8.0,6.0,8.0,8.0,0.0,0.0,0.0,8.0,,69,8,61,22,22,0,,,,28,37,16,21,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,62.0,62.0,0.0,8,8,8,8,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Public Class,org.iq80.cli.model.MetadataLoader,3.0,3.0,4.0,1.0,22.0,1.0,20.0,0.0,1.0,12.0,12.0,0.0,,9.0,0.0,,,,0.0,0.0,9.0,9.0,0.0,2.0,0.0,7.0,,235,28,207,54,131,0,,,,87,133,61,72,,,,,,15.0,13.0,19.0,1.0,,1.0,5,,0.0,0.0,0.0,35,33,40,9,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Private Static Class,org.iq80.cli.model.MetadataLoader.InjectionMetadata,2.0,2.0,2.0,1.0,10.0,1.0,9.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,,19,2,17,7,10,0,,,,9,12,7,5,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,19.0,19.0,0.0,2,2,2,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Anonymous Class,org.iq80.cli.model.MetadataLoader.loadCommands.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Anonymous Class,org.iq80.cli.model.MetadataLoader.mergeOptionSet.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,3,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Anonymous Class,org.iq80.cli.model.OptionMetadata.isHiddenPredicate.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Anonymous Class,org.iq80.cli.model.OptionMetadata.optionsGetter.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Public Class,org.iq80.cli.model.SuggesterMetadata,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,,21,3,18,6,4,0,,,,6,10,6,4,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,33.0,33.0,0.0,3,3,3,3,3033111f10e7be985786334d13ca93bfb47d3ee1,0
Public Class,org.iq80.cli.Accessor,3.0,3.0,3.0,2.0,15.0,1.0,13.0,0.0,1.0,2.0,2.0,0.0,,5.0,0.0,,,,10.0,4.0,15.0,15.0,0.0,5.0,0.0,10.0,,258,38,215,43,115,5,,,,82,135,44,91,,,,,,12.0,12.0,12.0,7.0,,1.0,6,,78.0,78.0,0.02,49,49,52,30,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Anonymous Class,org.iq80.cli.Accessor.Accessor.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.ArgsRequiredWrongMain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,,,,1,2,2,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Generic Class,org.iq80.cli.Cli,2.0,2.0,2.0,1.0,14.0,1.0,12.0,0.0,1.0,13.0,13.0,0.0,,2.0,0.0,,,,5.0,1.0,7.0,7.0,0.0,2.0,0.0,5.0,,263,42,189,51,91,32,,,,81,116,47,69,,,,,,7.0,7.0,10.0,1.0,,1.0,2,,57.0,57.0,0.17,16,16,19,7,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Anonymous Class,org.iq80.cli.Cli.Cli.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Generic Class,org.iq80.cli.Cli.CliBuilder,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,8.0,7.0,8.0,8.0,0.0,0.0,0.0,8.0,,80,11,57,17,26,12,,,,30,39,17,22,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,76.0,76.0,0.21,8,8,8,8,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Generic Class,org.iq80.cli.Cli.GroupBuilder,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,6.0,4.0,6.0,6.0,0.0,1.0,0.0,5.0,,49,7,42,11,18,0,,,,21,28,11,17,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,75.0,75.0,0.0,6,6,6,6,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.CommandGroupUsage,3.0,3.0,3.0,1.0,19.0,1.0,15.0,2.0,1.0,6.0,6.0,0.0,,1.0,0.0,,,,7.0,4.0,8.0,8.0,0.0,1.0,0.0,7.0,,169,22,127,23,80,20,,,,52,83,28,55,,,,,,16.0,16.0,20.0,1.0,,1.0,4,,78.0,28.0,0.16,25,25,29,8,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.CommandSuggester,2.0,2.0,2.0,1.0,11.0,2.0,9.0,0.0,2.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,19,3,16,8,5,0,,,,4,7,4,3,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,0.0,0.0,0.0,2,2,2,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.CommandTest,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,26.0,26.0,0.0,,2.0,1.0,,,,34.0,0.0,36.0,36.0,0.0,4.0,0.0,32.0,,302,42,233,81,94,27,,,,77,119,60,59,,,,,,3.0,3.0,3.0,1.0,,1.0,1,,0.0,0.0,0.12,38,38,38,36,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Class,org.iq80.cli.CommandTest.shouldThrowIfUnknownOption.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,5,0,5,3,0,0,,,,1,2,2,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.CommandUsage,2.0,2.0,3.0,1.0,21.0,2.0,15.0,3.0,1.0,5.0,5.0,0.0,,0.0,0.0,,,,6.0,2.0,6.0,6.0,0.0,0.0,0.0,6.0,,140,19,99,20,65,22,,,,47,66,21,45,,,,,,12.0,12.0,13.0,1.0,,1.0,3,,66.0,8.0,0.22,17,17,18,6,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GalaxyCommandLineParser,1.0,1.0,1.0,1.0,22.0,1.0,21.0,0.0,1.0,18.0,18.0,0.0,,0.0,0.0,,,,3.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,,420,54,366,152,177,1,,,,168,206,87,119,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,3,3,3,3,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.AgentAddCommand,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,,24,3,21,10,9,0,,,,11,13,6,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.AgentFilter,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,,27,4,23,12,12,0,,,,12,14,7,7,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.AgentShowCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.AgentTerminateCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,6,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Abstract Class,org.iq80.cli.GalaxyCommandLineParser.GalaxyCommand,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,13.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,1,9,4,2,0,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,100.0,100.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.GlobalOptions,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,,19,2,17,8,8,1,,,,8,10,5,5,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.06,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.HelpCommand,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,11,1,10,5,1,0,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.InstallCommand,1.0,1.0,1.0,1.0,11.0,0.0,11.0,0.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,,25,3,22,11,11,0,,,,11,13,6,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.ResetToActualCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.RestartCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.ShowCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.SlotFilter,1.0,1.0,1.0,1.0,13.0,0.0,13.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,,35,6,29,16,10,0,,,,16,18,9,9,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.SshCommand,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,17,2,15,7,5,0,,,,3,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.StartCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.StopCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.TerminateCommand,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,16,1,15,6,7,0,,,,7,9,4,5,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.GalaxyCommandLineParser.UpgradeCommand,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,,21,2,19,9,9,0,,,,9,11,5,6,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.Git,1.0,1.0,1.0,1.0,18.0,3.0,15.0,0.0,1.0,8.0,8.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,62,11,51,27,13,0,,,,12,19,16,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.Git.Add,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,8,1,7,5,0,0,,,,2,3,3,0,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.Git.GitCommand,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,1,9,4,1,0,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,100.0,100.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.Git.RemoteAdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,8,1,7,5,0,0,,,,2,3,3,0,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.Git.RemoteShow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,8,1,7,5,0,0,,,,2,3,3,0,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GitTest,1.0,1.0,1.0,1.0,10.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,26,2,22,4,12,2,,,,12,15,3,12,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.09,2,2,2,2,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GlobalSuggester,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,2.0,4.0,4.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,16,1,15,6,5,0,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GlobalUsage,2.0,2.0,2.0,1.0,15.0,1.0,10.0,2.0,1.0,6.0,6.0,0.0,,0.0,0.0,,,,7.0,2.0,7.0,7.0,0.0,1.0,0.0,6.0,,117,16,81,15,47,20,,,,31,51,19,32,,,,,,7.0,7.0,7.0,1.0,,1.0,2,,71.0,21.0,0.25,15,15,15,7,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GlobalUsageSummary,1.0,1.0,1.0,1.0,15.0,0.0,11.0,2.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,,85,9,63,10,34,13,,,,21,35,14,21,,,,,,4.0,4.0,4.0,1.0,,1.0,0,,60.0,19.0,0.21,8,8,8,5,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Anonymous Class,org.iq80.cli.GlobalUsageSummary.usage.(Anon_1),2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,0,8,0,4,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Anonymous Class,org.iq80.cli.GlobalUsageSummary.usage.(Anon_2),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,2,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.GroupSuggester,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,15,1,14,6,4,0,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.0,1,1,1,1,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.Help,3.0,3.0,3.0,3.0,15.0,1.0,13.0,1.0,3.0,8.0,8.0,0.0,,2.0,0.0,,,,2.0,2.0,4.0,4.0,0.0,0.0,0.0,4.0,,75,10,61,14,31,4,,,,22,39,13,26,,,,,,10.0,10.0,10.0,10.0,,1.0,5,,75.0,50.0,0.07,13,13,13,13,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.HelpTest,1.0,1.0,1.0,1.0,38.0,2.0,36.0,0.0,1.0,16.0,16.0,0.0,,0.0,0.0,,,,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,415,35,363,51,330,17,,,,60,71,41,30,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.05,10,10,10,10,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Class,org.iq80.cli.ParametersDelegateTest,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,22.0,22.0,0.0,,0.0,0.0,,,,8.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,,259,48,200,120,54,11,,,,60,89,69,20,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.06,8,8,8,8,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.ParametersDelegateTest.CombinedAndNestedDelegates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,38,8,30,22,5,0,,,,9,13,13,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.ParametersDelegateTest.CombinedAndNestedDelegates.LeafDelegate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,1,7,5,1,0,,,,2,3,3,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
Public Static Class,org.iq80.cli.ParametersDelegateTest.CombinedAndNestedDelegates.NestedDelegate1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,8,1,7,5,1,0,,,,2,3,3,0,,,,,,0.0,0.0,0.0,0.0,,1.0,0,,0.0,0.0,0.0,0,0,0,0,19499cb6a45d8f4e91d4cdb31c28007abbe2ae6e,0
