Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTopMargin.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateViewBackgroundColor.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateWidth.(Anon_8),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.ApplicationTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,4,2,1,3,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.75,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,0,5,3,1,3,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.6,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Abstract Generic Class,com.aurelhubert.ahbottomnavigation.VerticalScrollingBehavior,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,16.0,4.0,16.0,16.0,0.0,0.0,1.0,15.0,,130,24,87,40,38,19,,,,37,56,25,31,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,86.0,86.0,0.22,18,18,22,13,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity,1.0,1.0,1.0,1.0,16.0,1.0,11.0,2.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,6.0,4.0,6.0,6.0,0.0,1.0,1.0,4.0,,112,19,78,20,56,15,,,,38,51,19,32,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,62.0,45.0,0.19,7,7,7,6,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1),4.0,4.0,4.0,1.0,16.0,2.0,14.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,2,16,0,13,0,,,,4,8,1,7,,,,,,4.0,4.0,4.0,1.0,,1.0,1,,0.0,0.0,0.0,4,4,4,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,39,8,28,14,10,3,,,,11,18,11,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,25.0,25.0,0.11,4,4,4,4,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Static Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,3,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment,1.0,1.0,1.0,1.0,13.0,1.0,10.0,2.0,1.0,2.0,2.0,0.0,,1.0,0.0,,,,4.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0,,84,11,58,19,38,15,,,,33,43,20,23,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,70.0,50.0,0.26,7,7,7,5,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,9129c1103c4e0b84d24dd93d9ea677a3e4434f76,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation,2.0,2.0,3.0,1.0,18.0,1.0,12.0,3.0,1.0,5.0,5.0,0.0,,0.0,3.0,,,,45.0,25.0,45.0,45.0,0.0,7.0,2.0,36.0,,945,137,619,171,440,189,,,,323,446,172,274,,,,,,17.0,17.0,21.0,1.0,,2.0,4,,89.0,61.0,0.31,126,126,139,45,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createClassicItems.(for_loop_1).(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createSmallItems.(for_loop_2).(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateItems.(for_loop_3).(Anon_3),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,3,14,0,10,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateSmallItems.(for_loop_4).(Anon_4),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,3,14,0,10,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Generic Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,1.0,1.0,,,,16.0,5.0,17.0,33.0,0.0,6.0,1.0,10.0,,125,19,103,35,51,3,,,,44,71,28,43,,,,,,3.0,3.0,5.0,1.0,,3.0,1,,87.0,72.0,0.03,27,27,30,17,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationItem,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,14.0,6.0,14.0,14.0,0.0,0.0,0.0,14.0,,126,16,78,28,37,32,,,,35,53,21,32,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,65.0,65.0,0.41,17,17,17,14,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.AHHelper,1.0,1.0,1.0,1.0,16.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,,12.0,0.0,,,,0.0,0.0,12.0,12.0,0.0,0.0,0.0,12.0,,217,13,151,41,107,53,,,,74,102,45,57,,,,,,3.0,3.0,3.0,3.0,,1.0,2,,0.0,0.0,0.35,17,17,17,14,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateAlpha.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateDrawableColor.(Anon_7),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateLeftMargin.(Anon_2),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextColor.(Anon_5),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextSize.(Anon_3),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTopMargin.(Anon_1),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateViewBackgroundColor.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateWidth.(Anon_8),1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,1,6,0,,,,3,4,2,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.ApplicationTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,4,2,1,3,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.75,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,8,0,5,3,1,3,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.6,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Abstract Generic Class,com.aurelhubert.ahbottomnavigation.VerticalScrollingBehavior,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,,,,16.0,4.0,16.0,16.0,0.0,0.0,1.0,15.0,,130,24,87,40,38,19,,,,37,56,25,31,,,,,,3.0,3.0,5.0,1.0,,2.0,1,,86.0,86.0,0.22,18,18,22,13,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity,1.0,1.0,1.0,1.0,16.0,1.0,11.0,2.0,1.0,3.0,3.0,0.0,,0.0,0.0,,,,6.0,4.0,6.0,6.0,0.0,1.0,1.0,4.0,,112,19,78,20,56,15,,,,38,51,19,32,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,62.0,45.0,0.19,7,7,7,6,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_1),4.0,4.0,4.0,1.0,16.0,2.0,14.0,0.0,2.0,3.0,3.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,18,2,16,0,13,0,,,,4,8,1,7,,,,,,4.0,4.0,4.0,1.0,,1.0,1,,0.0,0.0,0.0,4,4,4,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoActivity.initUI.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,,39,8,28,14,10,3,,,,11,18,11,7,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,25.0,25.0,0.11,4,4,4,4,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Static Class,com.aurelhubert.ahbottomnavigation.demo.DemoAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,0,7,3,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment,1.0,1.0,1.0,1.0,13.0,1.0,10.0,2.0,1.0,2.0,2.0,0.0,,1.0,0.0,,,,4.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0,,84,11,58,19,38,15,,,,33,43,20,23,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,70.0,50.0,0.26,7,7,7,5,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.demo.DemoFragment.initDemoSettings.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f69c3622d506e44adce790aa7f91a836f143a57f,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation,2.0,2.0,3.0,1.0,18.0,1.0,12.0,4.0,1.0,5.0,5.0,0.0,,0.0,3.0,,,,47.0,25.0,47.0,47.0,0.0,7.0,2.0,38.0,,981,138,629,177,443,214,,,,326,450,174,276,,,,,,17.0,17.0,21.0,1.0,,2.0,4,,89.0,61.0,0.34,128,128,145,47,717cda35f653829f9eb09d2e4f66a608a87912d2,1
Public Generic Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior,1.0,1.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,,1.0,2.0,,,,19.0,8.0,20.0,36.0,0.0,7.0,1.0,12.0,,179,27,146,46,79,6,,,,63,100,39,61,,,,,,5.0,5.0,6.0,1.0,,3.0,2,,91.0,79.0,0.04,37,37,41,20,717cda35f653829f9eb09d2e4f66a608a87912d2,1
Public Class,com.aurelhubert.ahbottomnavigation.AHHelper,1.0,1.0,1.0,1.0,16.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,,13.0,0.0,,,,0.0,0.0,13.0,13.0,0.0,0.0,0.0,13.0,,237,14,167,45,119,56,,,,82,113,50,63,,,,,,3.0,3.0,3.0,3.0,,1.0,2,,0.0,0.0,0.34,18,18,18,15,717cda35f653829f9eb09d2e4f66a608a87912d2,1
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createClassicItems.(for_loop_1).(Anon_1),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.createSmallItems.(for_loop_2).(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateItems.(for_loop_3).(Anon_3),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,3,14,0,10,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigation.updateSmallItems.(for_loop_4).(Anon_4),1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,17,3,14,0,10,0,,,,1,5,4,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,4,4,4,4,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationBehavior.ensureOrCancelAnimator.(Anon_1),2.0,2.0,3.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,1,8,0,,,,4,6,2,4,,,,,,2.0,2.0,3.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,3,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Public Class,com.aurelhubert.ahbottomnavigation.AHBottomNavigationItem,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,14.0,6.0,14.0,14.0,0.0,0.0,0.0,14.0,,126,16,78,28,37,32,,,,35,53,21,32,,,,,,2.0,2.0,2.0,1.0,,1.0,1,,65.0,65.0,0.41,17,17,17,14,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateAlpha.(Anon_5),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateBottomMargin.(Anon_2),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateDrawableColor.(Anon_8),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateLeftMargin.(Anon_3),2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,10,2,8,0,,,,4,6,3,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextColor.(Anon_6),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,5,0,5,0,4,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
Anonymous Class,com.aurelhubert.ahbottomnavigation.AHHelper.updateTextSize.(Anon_4),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,1,5,0,,,,2,3,2,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,717cda35f653829f9eb09d2e4f66a608a87912d2,0
