Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,commit_hash,Bugs
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView.onTouchEvent.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,1,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.utilities_fs.StringMatcher,7.0,7.0,9.0,6.0,19.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,23,2,18,3,15,3,,,,9,15,3,12,,,,,,7.0,7.0,9.0,6.0,,1.0,2,,0.0,0.0,0.17,7,7,9,6,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter,2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,,0.0,0.0,,,,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,,73,10,58,23,26,5,,,,27,45,20,25,,,,,,7.0,7.0,7.0,7.0,,2.0,5,,57.0,57.0,0.09,15,15,15,13,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Static Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,1,8,4,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,100.0,100.0,0.0,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper,1.0,1.0,1.0,1.0,160.0,26.0,134.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,165,27,135,2,132,3,,,,131,133,2,131,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.02,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper.getAlphabetData.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,25,131,0,131,0,,,,130,130,0,130,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.indexfastscrollrecycler.utility.AlphabetItem,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,2,9,5,3,3,,,,6,8,5,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.33,1,1,1,1,c14fe02464d95c6bac0384ef10d2d864e0830f1f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection,1.0,1.0,2.0,1.0,11.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,,15.0,24.0,15.0,15.0,0.0,2.0,0.0,13.0,,228,34,163,53,111,31,,,,96,126,53,73,,,,,,8.0,6.0,8.0,6.0,,1.0,3,,86.0,85.0,0.19,29,27,33,23,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection.(Anon_1),2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,3,8,1,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,7.0,,,,16.0,2.0,16.0,16.0,0.0,1.0,1.0,14.0,,160,31,103,32,59,26,,,,44,72,28,44,,,,,,4.0,4.0,4.0,1.0,,2.0,4,,85.0,74.0,0.25,25,25,26,16,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView.onTouchEvent.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,1,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.utilities_fs.StringMatcher,7.0,7.0,9.0,6.0,19.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,23,2,18,3,15,3,,,,9,15,3,12,,,,,,7.0,7.0,9.0,6.0,,1.0,2,,0.0,0.0,0.17,7,7,9,6,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.MainActivity,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,,50,9,39,12,25,2,,,,27,34,11,23,,,,,,4.0,4.0,5.0,3.0,,2.0,2,,55.0,22.0,0.05,6,6,7,5,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter,2.0,2.0,2.0,1.0,6.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,,0.0,0.0,,,,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,,73,10,58,23,26,5,,,,27,45,20,25,,,,,,7.0,7.0,7.0,7.0,,2.0,5,,57.0,57.0,0.09,15,15,15,13,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Static Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,9,1,8,4,2,0,,,,3,5,3,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,100.0,100.0,0.0,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper,1.0,1.0,1.0,1.0,160.0,26.0,134.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,165,27,135,2,132,3,,,,131,133,2,131,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.02,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper.getAlphabetData.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,25,131,0,131,0,,,,130,130,0,130,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.indexfastscrollrecycler.utility.AlphabetItem,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,2,9,5,3,3,,,,6,8,5,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.33,1,1,1,1,a40d74289fbdfdb1b95c40c5653edf35c971baae,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,,21.0,26.0,21.0,21.0,0.0,4.0,0.0,17.0,,279,42,197,65,130,40,,,,111,149,63,86,,,,,,8.0,6.0,8.0,6.0,,2.0,3,,89.0,88.0,0.2,37,35,41,29,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,1
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,8.0,,,,19.0,2.0,19.0,19.0,0.0,1.0,1.0,17.0,,184,33,116,36,65,35,,,,49,81,32,49,,,,,,5.0,5.0,5.0,1.0,,2.0,4,,86.0,77.0,0.3,29,29,30,19,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,1
Public Class,in.myinnos.indexfastscrollrecycler.MainActivity,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,,52,9,41,12,27,2,,,,29,36,11,25,,,,,,4.0,4.0,5.0,3.0,,2.0,2,,55.0,22.0,0.05,6,6,7,5,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,1
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection.(Anon_1),2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,3,8,1,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView.onTouchEvent.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,1,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.utilities_fs.StringMatcher,7.0,7.0,9.0,6.0,19.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,23,2,18,3,15,3,,,,9,15,3,12,,,,,,7.0,7.0,9.0,6.0,,1.0,2,,0.0,0.0,0.17,7,7,9,6,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,,74,10,61,27,26,3,,,,25,39,19,20,,,,,,3.0,3.0,3.0,1.0,,2.0,2,,57.0,57.0,0.05,10,10,10,7,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Static Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,11,1,10,6,2,0,,,,4,6,4,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,100.0,100.0,0.0,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.onBindViewHolder.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper,1.0,1.0,1.0,1.0,160.0,26.0,134.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,165,27,135,2,132,3,,,,131,133,2,131,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.02,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper.getAlphabetData.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,25,131,0,131,0,,,,130,130,0,130,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.indexfastscrollrecycler.utility.AlphabetItem,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,2,9,5,3,3,,,,6,8,5,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.33,1,1,1,1,2272d5ca4d282031fdcaf4fa903cd465dbbb828f,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,,20.0,25.0,20.0,20.0,0.0,4.0,0.0,16.0,,266,38,191,63,127,37,,,,109,145,61,84,,,,,,8.0,6.0,8.0,6.0,,2.0,3,,89.0,87.0,0.19,35,33,39,28,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerSection.(Anon_1),2.0,2.0,2.0,1.0,8.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,11,3,8,1,6,0,,,,2,4,1,3,,,,,,2.0,2.0,2.0,1.0,,2.0,1,,0.0,0.0,0.0,2,2,2,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView,1.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,8.0,,,,18.0,2.0,18.0,18.0,0.0,1.0,1.0,16.0,,177,32,113,35,64,32,,,,48,79,31,48,,,,,,5.0,5.0,5.0,1.0,,2.0,4,,86.0,76.0,0.28,28,28,29,18,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Anonymous Class,in.myinnos.alphabetsindexfastscrollrecycler.IndexFastScrollRecyclerView.onTouchEvent.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,7,1,6,0,5,0,,,,1,2,1,1,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.alphabetsindexfastscrollrecycler.utilities_fs.StringMatcher,7.0,7.0,9.0,6.0,19.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,23,2,18,3,15,3,,,,9,15,3,12,,,,,,7.0,7.0,9.0,6.0,,1.0,2,,0.0,0.0,0.17,7,7,9,6,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleInstrumentedTest,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,1,7,4,2,6,,,,2,4,3,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.86,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.ExampleUnitTest,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,10,0,5,3,1,5,,,,1,3,2,1,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,1.0,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.MainActivity,2.0,2.0,2.0,1.0,13.0,1.0,11.0,0.0,1.0,4.0,4.0,0.0,,0.0,0.0,,,,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,,51,9,40,12,26,2,,,,28,35,11,24,,,,,,4.0,4.0,5.0,3.0,,2.0,2,,55.0,22.0,0.05,6,6,7,5,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,7.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,,74,10,61,27,26,3,,,,25,39,19,20,,,,,,3.0,3.0,3.0,1.0,,2.0,2,,57.0,57.0,0.05,10,10,10,7,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Static Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.ViewHolder,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,11,1,10,6,2,0,,,,4,6,4,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,100.0,100.0,0.0,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.adapter.RecyclerViewAdapter.onBindViewHolder.(Anon_1),1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,6,0,6,0,5,0,,,,2,3,1,2,,,,,,1.0,1.0,1.0,1.0,,2.0,0,,0.0,0.0,0.0,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper,1.0,1.0,1.0,1.0,160.0,26.0,134.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,165,27,135,2,132,3,,,,131,133,2,131,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.02,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Anonymous Class,in.myinnos.indexfastscrollrecycler.helper.DataHelper.getAlphabetData.(Anon_1),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156,25,131,0,131,0,,,,130,130,0,130,,,,,,0.0,0.0,0.0,0.0,,2.0,0,,0.0,0.0,0.0,0,0,0,0,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
Public Class,in.myinnos.indexfastscrollrecycler.utility.AlphabetItem,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,,14,2,9,5,3,3,,,,6,8,5,3,,,,,,1.0,1.0,1.0,1.0,,1.0,0,,0.0,0.0,0.33,1,1,1,1,f79ef2f3b5e7fc7d8043418c155bd68209276e29,0
